"MUN_INFE" "year_notif" "municipio" "uf" "count_vivax" "total" "perc_vivax"
210830 2008 "Penalva" "Maranhão" 2 9 0.222222222222222
210830 2009 "Penalva" "Maranhão" 1 1 1
210840 2011 "Peri Mirim" "Maranhão" 3 3 1
210845 2009 "Peritoró" "Maranhão" 1 18 0.0555555555555556
210845 2010 "Peritoró" "Maranhão" 5 41 0.121951219512195
210845 2011 "Peritoró" "Maranhão" 1 2 0.5
210845 2012 "Peritoró" "Maranhão" 2 2 1
210845 2014 "Peritoró" "Maranhão" 1 1 1
210845 2016 "Peritoró" "Maranhão" 3 4 0.75
210845 2018 "Peritoró" "Maranhão" 1 1 1
210850 2007 "Pindaré-Mirim" "Maranhão" 26 190 0.136842105263158
210850 2008 "Pindaré-Mirim" "Maranhão" 7 15 0.466666666666667
210850 2009 "Pindaré-Mirim" "Maranhão" 9 9 1
210850 2010 "Pindaré-Mirim" "Maranhão" 1 1 1
210850 2012 "Pindaré-Mirim" "Maranhão" 1 2 0.5
210850 2013 "Pindaré-Mirim" "Maranhão" 1 1 1
210850 2018 "Pindaré-Mirim" "Maranhão" 4 4 1
210850 2019 "Pindaré-Mirim" "Maranhão" 1 1 1
210860 2007 "Pinheiro" "Maranhão" 7 8 0.875
210860 2008 "Pinheiro" "Maranhão" 13 13 1
210860 2009 "Pinheiro" "Maranhão" 8 10 0.8
210860 2010 "Pinheiro" "Maranhão" 7 7 1
210860 2011 "Pinheiro" "Maranhão" 41 42 0.976190476190476
210860 2012 "Pinheiro" "Maranhão" 16 17 0.941176470588235
210860 2013 "Pinheiro" "Maranhão" 1 1 1
210860 2014 "Pinheiro" "Maranhão" 1 1 1
210870 2007 "Pio XII" "Maranhão" 1 3 0.333333333333333
210870 2009 "Pio XII" "Maranhão" 1 1 1
210870 2011 "Pio XII" "Maranhão" 1 1 1
210880 2007 "Pirapemas" "Maranhão" 8 94 0.0851063829787234
210880 2008 "Pirapemas" "Maranhão" 2 13 0.153846153846154
210880 2010 "Pirapemas" "Maranhão" 4 5 0.8
210880 2011 "Pirapemas" "Maranhão" 1 1 1
210890 2007 "PoçaÞo de Pedras" "Maranhão" 3 3 1
210890 2010 "PoçaÞo de Pedras" "Maranhão" 1 1 1
210890 2011 "PoçaÞo de Pedras" "Maranhão" 1 1 1
210890 2015 "PoçaÞo de Pedras" "Maranhão" 1 1 1
210900 2009 "Porto Franco" "Maranhão" 1 1 1
210900 2010 "Porto Franco" "Rondônia" 1 1 1
210900 2013 "Porto Franco" "Maranhão" 6 6 1
210905 2009 "Porto Rico do MaranhaÞo" "Maranhão" 7 8 0.875
210905 2010 "Porto Rico do MaranhaÞo" "Maranhão" 6 6 1
210910 2007 "Presidente Dutra" "Maranhão" 6 13 0.461538461538462
210910 2008 "Presidente Dutra" "Maranhão" 5 9 0.555555555555556
210910 2011 "Presidente Dutra" "Maranhão" 2 4 0.5
210910 2012 "Presidente Dutra" "Maranhão" 1 1 1
210910 2017 "Presidente Dutra" "Maranhão" 1 1 1
210910 2018 "Presidente Dutra" "Maranhão" 1 2 0.5
210910 2019 "Presidente Dutra" "Maranhão" 1 1 1
210920 2007 "Presidente Juscelino" "Maranhão" 24 24 1
210920 2008 "Presidente Juscelino" "Maranhão" 25 25 1
210920 2009 "Presidente Juscelino" "Maranhão" 102 102 1
210920 2010 "Presidente Juscelino" "Maranhão" 39 39 1
210920 2011 "Presidente Juscelino" "Maranhão" 3 3 1
210920 2012 "Presidente Juscelino" "Maranhão" 1 1 1
210923 2007 "Presidente Médici" "Maranhão" 12 25 0.48
210923 2008 "Presidente Médici" "Maranhão" 29 37 0.783783783783784
210923 2009 "Presidente Médici" "Maranhão" 45 46 0.978260869565217
210923 2010 "Presidente Médici" "Maranhão" 49 49 1
210923 2011 "Presidente Médici" "Maranhão" 13 13 1
210923 2012 "Presidente Médici" "Maranhão" 1 1 1
210923 2013 "Presidente Médici" "Maranhão" 5 5 1
210923 2015 "Presidente Médici" "Maranhão" 1 1 1
210923 2018 "Presidente Médici" "Maranhão" 4 4 1
210927 2007 "Presidente Sarney" "Maranhão" 141 145 0.972413793103448
210927 2008 "Presidente Sarney" "Maranhão" 969 978 0.99079754601227
210927 2009 "Presidente Sarney" "Maranhão" 183 186 0.983870967741935
210927 2010 "Presidente Sarney" "Maranhão" 35 35 1
210927 2011 "Presidente Sarney" "Maranhão" 241 242 0.995867768595041
210927 2012 "Presidente Sarney" "Maranhão" 54 54 1
210927 2013 "Presidente Sarney" "Maranhão" 133 133 1
210927 2014 "Presidente Sarney" "Maranhão" 25 25 1
210930 2007 "Presidente Vargas" "Maranhão" 8 8 1
210930 2008 "Presidente Vargas" "Maranhão" 2 2 1
210930 2009 "Presidente Vargas" "Maranhão" 1 2 0.5
210930 2010 "Presidente Vargas" "Maranhão" 1 1 1
210930 2011 "Presidente Vargas" "Maranhão" 1 1 1
210930 2013 "Presidente Vargas" "Maranhão" 8 8 1
210930 2014 "Presidente Vargas" "Maranhão" 1 1 1
210940 2009 "Primeira Cruz" "Maranhão" 3 3 1
210945 2007 "Raposa" "Maranhão" 45 55 0.818181818181818
210945 2008 "Raposa" "Maranhão" 75 75 1
210945 2009 "Raposa" "Maranhão" 11 11 1
210945 2010 "Raposa" "Maranhão" 3 3 1
210945 2011 "Raposa" "Maranhão" 2 2 1
210955 2011 "Ribamar Fiquene" "Maranhão" 1 1 1
210955 2013 "Ribamar Fiquene" "Maranhão" 2 2 1
210960 2007 "Rosário" "Maranhão" 9 9 1
210960 2008 "Rosário" "Maranhão" 17 17 1
210960 2009 "Rosário" "Maranhão" 31 31 1
210960 2010 "Rosário" "Maranhão" 15 15 1
210960 2011 "Rosário" "Maranhão" 2 2 1
210960 2012 "Rosário" "Maranhão" 2 2 1
210975 2007 "Santa Filomena do MaranhaÞo" "Maranhão" 1 1 1
210975 2010 "Santa Filomena do MaranhaÞo" "Maranhão" 1 1 1
210975 2011 "Santa Filomena do MaranhaÞo" "Maranhão" 1 1 1
210975 2017 "Santa Filomena do MaranhaÞo" "Maranhão" 2 2 1
210980 2007 "Santa Helena" "Maranhão" 152 162 0.938271604938272
210980 2008 "Santa Helena" "Maranhão" 367 376 0.976063829787234
210980 2009 "Santa Helena" "Maranhão" 136 142 0.957746478873239
210980 2010 "Santa Helena" "Maranhão" 55 59 0.932203389830508
210980 2011 "Santa Helena" "Maranhão" 422 426 0.990610328638498
210980 2012 "Santa Helena" "Maranhão" 174 177 0.983050847457627
210980 2013 "Santa Helena" "Maranhão" 49 49 1
210980 2014 "Santa Helena" "Maranhão" 46 49 0.938775510204082
210980 2015 "Santa Helena" "Maranhão" 5 5 1
210980 2016 "Santa Helena" "Maranhão" 2 2 1
210980 2017 "Santa Helena" "Maranhão" 30 30 1
210980 2019 "Santa Helena" "Maranhão" 3 3 1
210990 2007 "Santa Inês" "Maranhão" 16 25 0.64
210990 2008 "Santa Inês" "Maranhão" 16 24 0.666666666666667
210990 2009 "Santa Inês" "Maranhão" 17 24 0.708333333333333
210990 2010 "Santa Inês" "Maranhão" 22 33 0.666666666666667
210990 2011 "Santa Inês" "Maranhão" 12 16 0.75
210990 2012 "Santa Inês" "Maranhão" 2 3 0.666666666666667
210990 2013 "Santa Inês" "Maranhão" 1 1 1
210990 2014 "Santa Inês" "Maranhão" 1 2 0.5
211000 2007 "Santa Luzia" "Maranhão" 77 84 0.916666666666667
211000 2008 "Santa Luzia" "Maranhão" 74 74 1
211000 2009 "Santa Luzia" "Maranhão" 46 47 0.978723404255319
211000 2010 "Santa Luzia" "Maranhão" 48 52 0.923076923076923
211000 2011 "Santa Luzia" "Maranhão" 8 8 1
211000 2012 "Santa Luzia" "Maranhão" 9 9 1
211000 2013 "Santa Luzia" "Maranhão" 4 4 1
211000 2014 "Santa Luzia" "Maranhão" 25 25 1
211000 2016 "Santa Luzia" "Maranhão" 1 1 1
211000 2017 "Santa Luzia" "Maranhão" 8 8 1
211003 2007 "Santa Luzia do Paruá" "Maranhão" 30 48 0.625
211003 2008 "Santa Luzia do Paruá" "Maranhão" 40 47 0.851063829787234
211003 2009 "Santa Luzia do Paruá" "Maranhão" 59 65 0.907692307692308
211003 2010 "Santa Luzia do Paruá" "Maranhão" 81 85 0.952941176470588
211003 2011 "Santa Luzia do Paruá" "Maranhão" 51 52 0.980769230769231
211003 2012 "Santa Luzia do Paruá" "Maranhão" 5 5 1
211003 2013 "Santa Luzia do Paruá" "Maranhão" 3 5 0.6
211003 2015 "Santa Luzia do Paruá" "Maranhão" 1 1 1
211003 2016 "Santa Luzia do Paruá" "Maranhão" 4 5 0.8
211003 2018 "Santa Luzia do Paruá" "Maranhão" 1 1 1
211010 2007 "Santa Quitéria do MaranhaÞo" "Maranhão" 1 1 1
211010 2008 "Santa Quitéria do MaranhaÞo" "Maranhão" 1 1 1
211010 2015 "Santa Quitéria do MaranhaÞo" "Maranhão" 1 1 1
211020 2009 "Santa Rita" "Maranhão" 1 1 1
211020 2016 "Santa Rita" "Maranhão" 1 1 1
211023 2017 "Santana do MaranhaÞo" "Maranhão" 1 3 0.333333333333333
211023 2018 "Santana do MaranhaÞo" "Maranhão" 3 3 1
211027 2008 "Santo Amaro do MaranhaÞo" "Maranhão" 1 1 1
211030 2009 "Santo Antônio dos Lopes" "Maranhão" 1 1 1
211030 2010 "Santo Antônio dos Lopes" "Maranhão" 1 1 1
211030 2011 "Santo Antônio dos Lopes" "Maranhão" 1 1 1
211030 2012 "Santo Antônio dos Lopes" "Maranhão" 1 1 1
211030 2014 "Santo Antônio dos Lopes" "Maranhão" 1 1 1
211030 2016 "Santo Antônio dos Lopes" "Maranhão" 2 2 1
211040 2009 "SaÞo Benedito do Rio Preto" "Maranhão" 1 2 0.5
211050 2007 "SaÞo Bento" "Maranhão" 20 23 0.869565217391304
211050 2008 "SaÞo Bento" "Maranhão" 14 17 0.823529411764706
211050 2009 "SaÞo Bento" "Maranhão" 45 53 0.849056603773585
211050 2010 "SaÞo Bento" "Maranhão" 34 37 0.918918918918919
211070 2007 "SaÞo Domingos do MaranhaÞo" "Maranhão" 5 7 0.714285714285714
211070 2008 "SaÞo Domingos do MaranhaÞo" "Maranhão" 9 14 0.642857142857143
211070 2009 "SaÞo Domingos do MaranhaÞo" "Maranhão" 1 1 1
211070 2010 "SaÞo Domingos do MaranhaÞo" "Maranhão" 1 1 1
211080 2008 "SaÞo Félix de Balsas" "Maranhão" 1 1 1
211085 2014 "SaÞo Francisco do BrejaÞo" "Maranhão" 1 1 1
211090 2008 "SaÞo Francisco do MaranhaÞo" "Maranhão" 1 1 1
211100 2012 "SaÞo JoaÞo Batista" "Maranhão" 1 1 1
211100 2014 "SaÞo JoaÞo Batista" "Maranhão" 1 1 1
211102 2007 "SaÞo JoaÞo do Carú" "Maranhão" 21 22 0.954545454545455
211102 2008 "SaÞo JoaÞo do Carú" "Maranhão" 10 10 1
211102 2009 "SaÞo JoaÞo do Carú" "Maranhão" 4 5 0.8
211102 2010 "SaÞo JoaÞo do Carú" "Maranhão" 2 2 1
211102 2012 "SaÞo JoaÞo do Carú" "Maranhão" 3 3 1
211105 2012 "SaÞo JoaÞo do Paraíso" "Maranhão" 1 1 1
211105 2018 "SaÞo JoaÞo do Paraíso" "Maranhão" 1 1 1
211107 2008 "SaÞo JoaÞo do Soter" "Maranhão" 1 10 0.1
211107 2009 "SaÞo JoaÞo do Soter" "Maranhão" 1 3 0.333333333333333
211107 2012 "SaÞo JoaÞo do Soter" "Maranhão" 1 1 1
211107 2014 "SaÞo JoaÞo do Soter" "Maranhão" 7 7 1
211107 2015 "SaÞo JoaÞo do Soter" "Maranhão" 1 1 1
211120 2007 "SaÞo José de Ribamar" "Maranhão" 39 43 0.906976744186046
211120 2008 "SaÞo José de Ribamar" "Maranhão" 10 10 1
211120 2009 "SaÞo José de Ribamar" "Maranhão" 13 13 1
211120 2010 "SaÞo José de Ribamar" "Maranhão" 5 5 1
211120 2011 "SaÞo José de Ribamar" "Maranhão" 6 6 1
211120 2012 "SaÞo José de Ribamar" "Maranhão" 9 9 1
211120 2013 "SaÞo José de Ribamar" "Maranhão" 1 1 1
211125 2007 "SaÞo José dos Basílios" "Maranhão" 7 9 0.777777777777778
211125 2008 "SaÞo José dos Basílios" "Maranhão" 6 6 1
211125 2010 "SaÞo José dos Basílios" "Maranhão" 8 8 1
211125 2011 "SaÞo José dos Basílios" "Maranhão" 1 1 1
211125 2014 "SaÞo José dos Basílios" "Maranhão" 1 1 1
211125 2017 "SaÞo José dos Basílios" "Maranhão" 1 1 1
211130 2007 "SaÞo Luís" "Maranhão" 60 61 0.983606557377049
211130 2008 "SaÞo Luís" "Maranhão" 167 168 0.994047619047619
211130 2009 "SaÞo Luís" "Maranhão" 61 61 1
211130 2010 "SaÞo Luís" "Maranhão" 40 40 1
211130 2011 "SaÞo Luís" "Maranhão" 18 19 0.947368421052632
211130 2012 "SaÞo Luís" "Maranhão" 13 13 1
211130 2013 "SaÞo Luís" "Maranhão" 3 3 1
211130 2014 "SaÞo Luís" "Maranhão" 8 8 1
211140 2007 "SaÞo Luís Gonzaga do MaranhaÞo" "Maranhão" 7 8 0.875
211140 2009 "SaÞo Luís Gonzaga do MaranhaÞo" "Maranhão" 3 3 1
211140 2010 "SaÞo Luís Gonzaga do MaranhaÞo" "Maranhão" 33 37 0.891891891891892
211140 2011 "SaÞo Luís Gonzaga do MaranhaÞo" "Maranhão" 1 1 1
211140 2012 "SaÞo Luís Gonzaga do MaranhaÞo" "Maranhão" 1 1 1
211140 2013 "SaÞo Luís Gonzaga do MaranhaÞo" "Maranhão" 6 6 1
211140 2014 "SaÞo Luís Gonzaga do MaranhaÞo" "Maranhão" 2 2 1
211150 2007 "SaÞo Mateus do MaranhaÞo" "Maranhão" 7 24 0.291666666666667
211150 2008 "SaÞo Mateus do MaranhaÞo" "Maranhão" 2 21 0.0952380952380952
211150 2009 "SaÞo Mateus do MaranhaÞo" "Maranhão" 1 156 0.00641025641025641
211150 2010 "SaÞo Mateus do MaranhaÞo" "Maranhão" 8 44 0.181818181818182
211150 2013 "SaÞo Mateus do MaranhaÞo" "Maranhão" 13 14 0.928571428571429
211150 2014 "SaÞo Mateus do MaranhaÞo" "Maranhão" 1 1 1
211150 2017 "SaÞo Mateus do MaranhaÞo" "Maranhão" 1 1 1
211153 2007 "SaÞo Pedro da Água Branca" "Maranhão" 1 1 1
211153 2008 "SaÞo Pedro da Água Branca" "Maranhão" 2 24 0.0833333333333333
211153 2010 "SaÞo Pedro da Água Branca" "Maranhão" 2 2 1
211153 2011 "SaÞo Pedro da Água Branca" "Maranhão" 3 3 1
211153 2013 "SaÞo Pedro da Água Branca" "Maranhão" 1 1 1
211153 2014 "SaÞo Pedro da Água Branca" "Maranhão" 1 1 1
211160 2013 "SaÞo Raimundo das Mangabeiras" "Maranhão" 1 1 1
211163 2012 "SaÞo Raimundo do Doca Bezerra" "Maranhão" 1 1 1
211163 2018 "SaÞo Raimundo do Doca Bezerra" "Maranhão" 2 2 1
211167 2009 "SaÞo Roberto" "Maranhão" 1 1 1
211167 2013 "SaÞo Roberto" "Maranhão" 1 1 1
211167 2015 "SaÞo Roberto" "Maranhão" 1 2 0.5
211167 2016 "SaÞo Roberto" "Maranhão" 1 1 1
211170 2014 "SaÞo Vicente Ferrer" "Maranhão" 1 1 1
211172 2011 "Satubinha" "Maranhão" 5 5 1
211172 2012 "Satubinha" "Maranhão" 1 1 1
211176 2008 "Senador La Rocque" "Maranhão" 148 148 1
211176 2009 "Senador La Rocque" "Maranhão" 40 40 1
211176 2011 "Senador La Rocque" "Maranhão" 7 7 1
211178 2010 "Serrano do MaranhaÞo" "Maranhão" 2 2 1
211190 2007 "Sucupira do Norte" "Maranhão" 1 2 0.5
211190 2010 "Sucupira do Norte" "Maranhão" 1 1 1
211190 2011 "Sucupira do Norte" "Maranhão" 1 2 0.5
211210 2007 "Timbiras" "Maranhão" 15 23 0.652173913043478
211210 2008 "Timbiras" "Maranhão" 3 18 0.166666666666667
211210 2011 "Timbiras" "Maranhão" 1 4 0.25
211210 2013 "Timbiras" "Maranhão" 1 1 1
211223 2012 "Trizidela do Vale" "Maranhão" 1 1 1
211223 2014 "Trizidela do Vale" "Maranhão" 1 1 1
211227 2007 "Tufilândia" "Maranhão" 14 18 0.777777777777778
211227 2008 "Tufilândia" "Maranhão" 1 1 1
211227 2009 "Tufilândia" "Maranhão" 7 7 1
211227 2010 "Tufilândia" "Maranhão" 6 6 1
211227 2011 "Tufilândia" "Maranhão" 4 4 1
211227 2012 "Tufilândia" "Maranhão" 2 2 1
211230 2015 "Tuntum" "Maranhão" 1 1 1
211240 2007 "Turiaçu" "Maranhão" 157 159 0.987421383647799
211240 2008 "Turiaçu" "Maranhão" 21 21 1
211240 2009 "Turiaçu" "Maranhão" 417 418 0.997607655502392
211240 2010 "Turiaçu" "Maranhão" 131 132 0.992424242424242
211240 2011 "Turiaçu" "Maranhão" 125 126 0.992063492063492
211240 2012 "Turiaçu" "Maranhão" 266 267 0.99625468164794
211240 2013 "Turiaçu" "Maranhão" 46 71 0.647887323943662
211240 2014 "Turiaçu" "Maranhão" 2 3 0.666666666666667
211240 2015 "Turiaçu" "Maranhão" 10 10 1
211240 2016 "Turiaçu" "Maranhão" 6 8 0.75
211240 2017 "Turiaçu" "Maranhão" 15 15 1
211245 2007 "Turilândia" "Maranhão" 21 25 0.84
211245 2008 "Turilândia" "Maranhão" 42 45 0.933333333333333
211245 2009 "Turilândia" "Maranhão" 50 69 0.72463768115942
211245 2010 "Turilândia" "Maranhão" 61 79 0.772151898734177
211245 2011 "Turilândia" "Maranhão" 82 84 0.976190476190476
211245 2012 "Turilândia" "Maranhão" 70 70 1
211245 2013 "Turilândia" "Maranhão" 60 89 0.674157303370786
211245 2014 "Turilândia" "Maranhão" 35 40 0.875
211245 2015 "Turilândia" "Maranhão" 16 16 1
211245 2016 "Turilândia" "Maranhão" 12 12 1
211245 2017 "Turilândia" "Maranhão" 30 30 1
211245 2018 "Turilândia" "Maranhão" 7 7 1
211245 2019 "Turilândia" "Maranhão" 1 1 1
211250 2007 "Tutóia" "Maranhão" 5 5 1
211250 2008 "Tutóia" "Maranhão" 1 3 0.333333333333333
211250 2009 "Tutóia" "Maranhão" 1 1 1
211250 2010 "Tutóia" "Maranhão" 12 16 0.75
211250 2011 "Tutóia" "Maranhão" 4 4 1
211260 2007 "Urbano Santos" "Maranhão" 5 5 1
211260 2008 "Urbano Santos" "Maranhão" 2 2 1
211260 2010 "Urbano Santos" "Maranhão" 1 1 1
211270 2007 "Vargem Grande" "Maranhão" 86 93 0.924731182795699
211270 2008 "Vargem Grande" "Maranhão" 13 14 0.928571428571429
211270 2010 "Vargem Grande" "Maranhão" 1 1 1
211270 2014 "Vargem Grande" "Maranhão" 1 1 1
211280 2008 "Viana" "Maranhão" 2 2 1
211280 2012 "Viana" "Maranhão" 1 1 1
211285 2007 "Vila Nova dos Martírios" "Maranhão" 2 2 1
211285 2008 "Vila Nova dos Martírios" "Maranhão" 2 4 0.5
211285 2009 "Vila Nova dos Martírios" "Maranhão" 1 1 1
211285 2010 "Vila Nova dos Martírios" "Maranhão" 1 17 0.0588235294117647
211290 2007 "Vitória do Mearim" "Maranhão" 3 3 1
211290 2010 "Vitória do Mearim" "Maranhão" 3 3 1
211290 2011 "Vitória do Mearim" "Maranhão" 31 31 1
211290 2012 "Vitória do Mearim" "Maranhão" 1 1 1
211300 2007 "Vitorino Freire" "Maranhão" 4 8 0.5
211300 2009 "Vitorino Freire" "Maranhão" 1 1 1
211300 2010 "Vitorino Freire" "Maranhão" 2 2 1
211300 2011 "Vitorino Freire" "Maranhão" 1 1 1
211300 2012 "Vitorino Freire" "Maranhão" 2 2 1
211300 2014 "Vitorino Freire" "Maranhão" 2 2 1
211300 2018 "Vitorino Freire" "Maranhão" 1 1 1
211300 2019 "Vitorino Freire" "Maranhão" 1 1 1
211400 2007 "Zé Doca" "Maranhão" 3 18 0.166666666666667
211400 2008 "Zé Doca" "Maranhão" 7 7 1
211400 2009 "Zé Doca" "Maranhão" 21 21 1
211400 2010 "Zé Doca" "Maranhão" 292 297 0.983164983164983
211400 2011 "Zé Doca" "Maranhão" 85 85 1
211400 2012 "Zé Doca" "Maranhão" 13 13 1
211400 2013 "Zé Doca" "Maranhão" 2 2 1
211400 2014 "Zé Doca" "Maranhão" 5 5 1
211400 2015 "Zé Doca" "Maranhão" 1 1 1
211400 2017 "Zé Doca" "Maranhão" 103 103 1
211400 2018 "Zé Doca" "Maranhão" 70 70 1
211400 2019 "Zé Doca" "Maranhão" 4 4 1
510010 2008 "Acorizal" "Mato Grosso" 3 3 1
510010 2009 "Acorizal" "Mato Grosso" 1 1 1
510010 2010 "Acorizal" "Mato Grosso" 4 4 1
510020 2010 "Água Boa" "Mato Grosso" 30 30 1
510020 2011 "Água Boa" "Mato Grosso" 25 26 0.961538461538462
510020 2012 "Água Boa" "Mato Grosso" 2 2 1
510020 2013 "Água Boa" "Mato Grosso" 1 1 1
510020 2014 "Água Boa" "Mato Grosso" 2 2 1
510025 2007 "Alta Floresta" "Mato Grosso" 4 8 0.5
510025 2008 "Alta Floresta" "Mato Grosso" 5 7 0.714285714285714
510025 2009 "Alta Floresta" "Mato Grosso" 2 3 0.666666666666667
510025 2010 "Alta Floresta" "Mato Grosso" 7 10 0.7
510025 2011 "Alta Floresta" "Mato Grosso" 8 9 0.888888888888889
510025 2012 "Alta Floresta" "Mato Grosso" 3 5 0.6
510025 2013 "Alta Floresta" "Mato Grosso" 15 16 0.9375
510025 2014 "Alta Floresta" "Mato Grosso" 4 4 1
510025 2015 "Alta Floresta" "Mato Grosso" 5 5 1
510025 2019 "Alta Floresta" "Mato Grosso" 2 2 1
510030 2008 "Alto Araguaia" "Mato Grosso" 1 1 1
510030 2015 "Alto Araguaia" "Mato Grosso" 1 1 1
510035 2010 "Alto Boa Vista" "Mato Grosso" 1 1 1
510050 2012 "Alto Paraguai" "Mato Grosso" 1 1 1
510060 2014 "Alto Taquari" "Mato Grosso" 1 1 1
510060 2015 "Alto Taquari" "Mato Grosso" 1 1 1
510080 2007 "Apiacás" "Mato Grosso" 75 88 0.852272727272727
510080 2008 "Apiacás" "Mato Grosso" 11 13 0.846153846153846
510080 2009 "Apiacás" "Mato Grosso" 24 26 0.923076923076923
510080 2010 "Apiacás" "Mato Grosso" 36 42 0.857142857142857
510080 2011 "Apiacás" "Mato Grosso" 62 133 0.466165413533835
510080 2012 "Apiacás" "Mato Grosso" 25 34 0.735294117647059
510080 2013 "Apiacás" "Mato Grosso" 22 22 1
510080 2014 "Apiacás" "Mato Grosso" 5 5 1
510080 2015 "Apiacás" "Mato Grosso" 1 1 1
510080 2017 "Apiacás" "Mato Grosso" 1 1 1
510080 2018 "Apiacás" "Mato Grosso" 2 2 1
510080 2019 "Apiacás" "Mato Grosso" 6 6 1
510100 2018 "Araguaiana" "Mato Grosso" 1 1 1
510130 2011 "Arenápolis" "Mato Grosso" 1 1 1
510140 2007 "AripuanaÞ" "Mato Grosso" 707 961 0.735691987513007
510140 2008 "AripuanaÞ" "Mato Grosso" 466 560 0.832142857142857
510140 2009 "AripuanaÞ" "Mato Grosso" 402 439 0.915717539863326
510140 2010 "AripuanaÞ" "Mato Grosso" 221 263 0.840304182509506
510140 2011 "AripuanaÞ" "Mato Grosso" 192 207 0.927536231884058
510140 2012 "AripuanaÞ" "Mato Grosso" 100 113 0.884955752212389
510140 2013 "AripuanaÞ" "Mato Grosso" 49 51 0.96078431372549
510140 2014 "AripuanaÞ" "Mato Grosso" 28 29 0.96551724137931
510140 2015 "AripuanaÞ" "Mato Grosso" 8 8 1
510140 2016 "AripuanaÞ" "Mato Grosso" 30 30 1
510140 2017 "AripuanaÞ" "Mato Grosso" 112 113 0.991150442477876
510140 2018 "AripuanaÞ" "Mato Grosso" 235 235 1
510140 2019 "AripuanaÞ" "Mato Grosso" 1020 1026 0.994152046783626
510170 2007 "Barra do Bugres" "Mato Grosso" 5 5 1
510170 2008 "Barra do Bugres" "Mato Grosso" 2 2 1
510170 2011 "Barra do Bugres" "Mato Grosso" 1 1 1
510170 2013 "Barra do Bugres" "Mato Grosso" 1 1 1
510170 2017 "Barra do Bugres" "Mato Grosso" 1 1 1
510180 2019 "Barra do Garças" "Mato Grosso" 1 1 1
510185 2008 "Bom Jesus do Araguaia" "Mato Grosso" 1 1 1
510185 2010 "Bom Jesus do Araguaia" "Mato Grosso" 2 2 1
510190 2007 "Brasnorte" "Mato Grosso" 21 280 0.075
510190 2008 "Brasnorte" "Mato Grosso" 7 70 0.1
510190 2009 "Brasnorte" "Mato Grosso" 12 20 0.6
510190 2011 "Brasnorte" "Mato Grosso" 1 16 0.0625
510190 2012 "Brasnorte" "Mato Grosso" 8 9 0.888888888888889
510190 2013 "Brasnorte" "Mato Grosso" 5 5 1
510190 2014 "Brasnorte" "Mato Grosso" 1 1 1
510190 2016 "Brasnorte" "Mato Grosso" 1 1 1
510190 2017 "Brasnorte" "Mato Grosso" 1 1 1
510250 2007 "Cáceres" "Mato Grosso" 7 8 0.875
510250 2008 "Cáceres" "Mato Grosso" 1 3 0.333333333333333
510250 2009 "Cáceres" "Mato Grosso" 2 2 1
510250 2010 "Cáceres" "Mato Grosso" 2 2 1
510250 2011 "Cáceres" "Mato Grosso" 2 2 1
510250 2017 "Cáceres" "Mato Grosso" 1 1 1
510260 2009 "Campinápolis" "Mato Grosso" 1 1 1
510260 2010 "Campinápolis" "Mato Grosso" 3 3 1
510263 2007 "Campo Novo do Parecis" "Mato Grosso" 3 5 0.6
510263 2008 "Campo Novo do Parecis" "Mato Grosso" 2 3 0.666666666666667
510263 2009 "Campo Novo do Parecis" "Mato Grosso" 3 4 0.75
510263 2010 "Campo Novo do Parecis" "Mato Grosso" 1 1 1
510263 2011 "Campo Novo do Parecis" "Mato Grosso" 1 1 1
510263 2012 "Campo Novo do Parecis" "Mato Grosso" 1 1 1
510263 2013 "Campo Novo do Parecis" "Mato Grosso" 2 2 1
510263 2015 "Campo Novo do Parecis" "Mato Grosso" 1 1 1
510267 2014 "Campo Verde" "Mato Grosso" 1 1 1
510268 2009 "Campos de Júlio" "Mato Grosso" 24 27 0.888888888888889
510268 2010 "Campos de Júlio" "Mato Grosso" 7 10 0.7
510268 2012 "Campos de Júlio" "Mato Grosso" 2 2 1
510268 2013 "Campos de Júlio" "Mato Grosso" 1 1 1
510268 2019 "Campos de Júlio" "Mato Grosso" 1 2 0.5
510269 2010 "Canabrava do Norte" "Mato Grosso" 1 1 1
510270 2019 "Canarana" "Mato Grosso" 1 1 1
510279 2019 "Carlinda" "Mato Grosso" 1 1 1
510285 2007 "Castanheira" "Mato Grosso" 8 15 0.533333333333333
510285 2008 "Castanheira" "Mato Grosso" 23 23 1
510285 2009 "Castanheira" "Mato Grosso" 4 4 1
510285 2010 "Castanheira" "Mato Grosso" 1 1 1
510285 2011 "Castanheira" "Mato Grosso" 4 4 1
510285 2012 "Castanheira" "Mato Grosso" 1 1 1
510300 2007 "Chapada dos GuimaraÞes" "Mato Grosso" 1 1 1
510300 2009 "Chapada dos GuimaraÞes" "Mato Grosso" 1 1 1
510300 2010 "Chapada dos GuimaraÞes" "Mato Grosso" 1 1 1
510300 2012 "Chapada dos GuimaraÞes" "Mato Grosso" 2 2 1
510300 2013 "Chapada dos GuimaraÞes" "Mato Grosso" 1 1 1
510305 2007 "Cláudia" "Mato Grosso" 5 5 1
510305 2009 "Cláudia" "Mato Grosso" 1 1 1
