mun;ano;group;sexo;n;p
130195;2019;Importado;Masculino;2;4,00000000000000e-01
130195;2019;Importado;Feminino;3;6,00000000000000e-01
130195;2020;Autóctone;Masculino;422;5,55994729907773e-01
130195;2020;Autóctone;Feminino;337;4,44005270092227e-01
130195;2020;Importado;Masculino;3;6,00000000000000e-01
130195;2020;Importado;Feminino;2;4,00000000000000e-01
130200;2007;Autóctone;Masculino;386;5,99378881987578e-01
130200;2007;Autóctone;Feminino;258;4,00621118012422e-01
130200;2007;Importado;Masculino;117;5,65217391304348e-01
130200;2007;Importado;Feminino;90;4,34782608695652e-01
130200;2008;Autóctone;Masculino;179;6,00671140939597e-01
130200;2008;Autóctone;Feminino;119;3,99328859060403e-01
130200;2008;Importado;Masculino;49;5,10416666666667e-01
130200;2008;Importado;Feminino;47;4,89583333333333e-01
130200;2008;NA;Masculino;1;1,00000000000000e+00
130200;2009;Autóctone;Masculino;71;6,22807017543860e-01
130200;2009;Autóctone;Feminino;43;3,77192982456140e-01
130200;2009;Importado;Masculino;17;5,66666666666667e-01
130200;2009;Importado;Feminino;13;4,33333333333333e-01
130200;2010;Autóctone;Masculino;10;5,55555555555556e-01
130200;2010;Autóctone;Feminino;8;4,44444444444444e-01
130200;2010;Importado;Masculino;50;6,75675675675676e-01
130200;2010;Importado;Feminino;24;3,24324324324324e-01
130200;2011;Autóctone;Masculino;1;1,25000000000000e-01
130200;2011;Autóctone;Feminino;7;8,75000000000000e-01
130200;2011;Importado;Masculino;21;7,77777777777778e-01
130200;2011;Importado;Feminino;6;2,22222222222222e-01
130200;2012;Autóctone;Masculino;1;1,00000000000000e+00
130200;2012;Importado;Masculino;8;8,88888888888889e-01
130200;2012;Importado;Feminino;1;1,11111111111111e-01
130200;2012;NA;Feminino;2;1,00000000000000e+00
130200;2013;Autóctone;Masculino;6;5,00000000000000e-01
130200;2013;Autóctone;Feminino;6;5,00000000000000e-01
130200;2013;Importado;Masculino;10;5,26315789473684e-01
130200;2013;Importado;Feminino;9;4,73684210526316e-01
130200;2013;NA;Masculino;2;6,66666666666667e-01
130200;2013;NA;Feminino;1;3,33333333333333e-01
130200;2014;Autóctone;Masculino;8;8,00000000000000e-01
130200;2014;Autóctone;Feminino;2;2,00000000000000e-01
130200;2014;Importado;Masculino;2;5,00000000000000e-01
130200;2014;Importado;Feminino;2;5,00000000000000e-01
130200;2014;NA;Masculino;1;1,00000000000000e+00
130200;2015;Autóctone;Masculino;8;5,33333333333333e-01
130200;2015;Autóctone;Feminino;7;4,66666666666667e-01
130200;2015;Importado;Masculino;3;1,00000000000000e+00
130200;2016;Autóctone;Masculino;2;6,66666666666667e-01
130200;2016;Autóctone;Feminino;1;3,33333333333333e-01
130200;2016;Importado;Masculino;1;1,00000000000000e+00
130200;2017;Autóctone;Masculino;19;5,00000000000000e-01
130200;2017;Autóctone;Feminino;19;5,00000000000000e-01
130200;2017;Importado;Masculino;11;5,78947368421053e-01
130200;2017;Importado;Feminino;8;4,21052631578947e-01
130200;2018;Autóctone;Masculino;85;4,52127659574468e-01
130200;2018;Autóctone;Feminino;103;5,47872340425532e-01
130200;2018;Importado;Masculino;62;7,12643678160920e-01
130200;2018;Importado;Feminino;25;2,87356321839080e-01
130200;2019;Autóctone;Masculino;62;6,39175257731959e-01
130200;2019;Autóctone;Feminino;35;3,60824742268041e-01
130200;2019;Importado;Masculino;26;5,53191489361702e-01
130200;2019;Importado;Feminino;21;4,46808510638298e-01
130200;2020;Autóctone;Masculino;35;5,64516129032258e-01
130200;2020;Autóctone;Feminino;27;4,35483870967742e-01
130200;2020;Importado;Masculino;6;7,50000000000000e-01
130200;2020;Importado;Feminino;2;2,50000000000000e-01
130210;2007;Autóctone;Masculino;345;5,78859060402685e-01
130210;2007;Autóctone;Feminino;251;4,21140939597315e-01
130210;2007;Importado;Masculino;3;1,00000000000000e+00
130210;2008;Autóctone;Masculino;386;5,97523219814242e-01
130210;2008;Autóctone;Feminino;259;4,00928792569659e-01
130210;2008;Autóctone;Ignorado;1;1,54798761609907e-03
130210;2008;Importado;Masculino;11;6,87500000000000e-01
130210;2008;Importado;Feminino;5;3,12500000000000e-01
130210;2008;NA;Masculino;1;1,00000000000000e+00
130210;2009;Autóctone;Masculino;721;5,81451612903226e-01
130210;2009;Autóctone;Feminino;518;4,17741935483871e-01
130210;2009;Autóctone;Ignorado;1;8,06451612903226e-04
130210;2009;Importado;Masculino;7;7,77777777777778e-01
130210;2009;Importado;Feminino;2;2,22222222222222e-01
130210;2009;NA;Masculino;4;1,00000000000000e+00
130210;2010;Autóctone;Masculino;110;6,50887573964497e-01
130210;2010;Autóctone;Feminino;59;3,49112426035503e-01
130210;2010;Importado;Feminino;1;1,00000000000000e+00
130210;2010;NA;Masculino;1;1,00000000000000e+00
130210;2011;Autóctone;Masculino;30;6,97674418604651e-01
130210;2011;Autóctone;Feminino;13;3,02325581395349e-01
130210;2011;Importado;Masculino;3;3,33333333333333e-01
130210;2011;Importado;Feminino;6;6,66666666666667e-01
130210;2012;Autóctone;Masculino;345;5,73089700996678e-01
130210;2012;Autóctone;Feminino;257;4,26910299003322e-01
130210;2012;Importado;Masculino;4;5,71428571428571e-01
130210;2012;Importado;Feminino;3;4,28571428571429e-01
130210;2012;NA;Masculino;6;1,00000000000000e+00
130210;2013;Autóctone;Masculino;200;5,88235294117647e-01
130210;2013;Autóctone;Feminino;140;4,11764705882353e-01
130210;2013;Importado;Masculino;4;4,44444444444444e-01
130210;2013;Importado;Feminino;5;5,55555555555556e-01
130210;2014;Autóctone;Masculino;85;5,90277777777778e-01
130210;2014;Autóctone;Feminino;59;4,09722222222222e-01
130210;2014;Importado;Masculino;5;5,00000000000000e-01
130210;2014;Importado;Feminino;5;5,00000000000000e-01
130210;2014;NA;Masculino;8;6,15384615384615e-01
130210;2014;NA;Feminino;5;3,84615384615385e-01
130210;2015;Autóctone;Masculino;175;6,36363636363636e-01
130210;2015;Autóctone;Feminino;100;3,63636363636364e-01
130210;2015;Importado;Masculino;16;8,88888888888889e-01
130210;2015;Importado;Feminino;2;1,11111111111111e-01
130210;2015;NA;Masculino;4;8,00000000000000e-01
130210;2015;NA;Feminino;1;2,00000000000000e-01
130210;2016;Autóctone;Masculino;509;5,85730724971231e-01
130210;2016;Autóctone;Feminino;360;4,14269275028769e-01
130210;2016;Importado;Masculino;15;7,14285714285714e-01
130210;2016;Importado;Feminino;6;2,85714285714286e-01
130210;2016;NA;Masculino;13;7,64705882352941e-01
130210;2016;NA;Feminino;4;2,35294117647059e-01
130210;2017;Autóctone;Masculino;509;5,97417840375587e-01
130210;2017;Autóctone;Feminino;343;4,02582159624413e-01
130210;2017;Importado;Masculino;15;7,89473684210526e-01
130210;2017;Importado;Feminino;4;2,10526315789474e-01
130210;2017;NA;Masculino;6;7,50000000000000e-01
130210;2017;NA;Feminino;2;2,50000000000000e-01
130210;2018;Autóctone;Masculino;242;5,83132530120482e-01
130210;2018;Autóctone;Feminino;173;4,16867469879518e-01
130210;2018;Importado;Masculino;4;5,00000000000000e-01
130210;2018;Importado;Feminino;4;5,00000000000000e-01
130210;2018;NA;Masculino;1;1,66666666666667e-01
130210;2018;NA;Feminino;5;8,33333333333333e-01
130210;2019;Autóctone;Masculino;381;5,93457943925234e-01
130210;2019;Autóctone;Feminino;261;4,06542056074766e-01
130210;2019;Importado;Masculino;3;7,50000000000000e-01
130210;2019;Importado;Feminino;1;2,50000000000000e-01
130210;2019;NA;Masculino;5;3,84615384615385e-01
130210;2019;NA;Feminino;8;6,15384615384615e-01
130210;2020;Autóctone;Masculino;212;5,72972972972973e-01
130210;2020;Autóctone;Feminino;158;4,27027027027027e-01
130210;2020;Importado;Masculino;1;1,00000000000000e+00
130210;2020;NA;Masculino;3;5,00000000000000e-01
130210;2020;NA;Feminino;3;5,00000000000000e-01
130220;2007;Autóctone;Masculino;715;5,82247557003257e-01
130220;2007;Autóctone;Feminino;513;4,17752442996743e-01
130220;2007;Importado;Masculino;7;7,77777777777778e-01
130220;2007;Importado;Feminino;2;2,22222222222222e-01
130220;2008;Autóctone;Masculino;323;5,61739130434783e-01
130220;2008;Autóctone;Feminino;252;4,38260869565217e-01
130220;2008;Importado;Masculino;20;6,89655172413793e-01
130220;2008;Importado;Feminino;9;3,10344827586207e-01
130220;2009;Autóctone;Masculino;496;6,27054361567636e-01
130220;2009;Autóctone;Feminino;294;3,71681415929204e-01
130220;2009;Autóctone;Ignorado;1;1,26422250316056e-03
130220;2009;Importado;Masculino;25;5,10204081632653e-01
130220;2009;Importado;Feminino;24;4,89795918367347e-01
130220;2010;Autóctone;Masculino;201;5,77586206896552e-01
130220;2010;Autóctone;Feminino;147;4,22413793103448e-01
130220;2010;Importado;Masculino;25;7,14285714285714e-01
130220;2010;Importado;Feminino;10;2,85714285714286e-01
130220;2011;Autóctone;Masculino;158;6,26984126984127e-01
130220;2011;Autóctone;Feminino;94;3,73015873015873e-01
130220;2011;Importado;Masculino;35;7,14285714285714e-01
130220;2011;Importado;Feminino;14;2,85714285714286e-01
130220;2012;Autóctone;Masculino;616;5,68790397045245e-01
130220;2012;Autóctone;Feminino;467;4,31209602954755e-01
130220;2012;Importado;Masculino;62;5,79439252336449e-01
130220;2012;Importado;Feminino;45;4,20560747663551e-01
130220;2013;Autóctone;Masculino;371;5,53731343283582e-01
130220;2013;Autóctone;Feminino;299;4,46268656716418e-01
130220;2013;Importado;Masculino;43;6,14285714285714e-01
130220;2013;Importado;Feminino;27;3,85714285714286e-01
130220;2014;Autóctone;Masculino;82;4,55555555555556e-01
130220;2014;Autóctone;Feminino;98;5,44444444444444e-01
130220;2014;Importado;Masculino;15;5,55555555555556e-01
130220;2014;Importado;Feminino;12;4,44444444444444e-01
130220;2015;Autóctone;Masculino;267;5,09541984732824e-01
130220;2015;Autóctone;Feminino;257;4,90458015267176e-01
130220;2015;Importado;Masculino;20;7,40740740740741e-01
130220;2015;Importado;Feminino;7;2,59259259259259e-01
130220;2016;Autóctone;Masculino;21;4,77272727272727e-01
130220;2016;Autóctone;Feminino;23;5,22727272727273e-01
130220;2016;Importado;Masculino;13;7,22222222222222e-01
130220;2016;Importado;Feminino;5;2,77777777777778e-01
130220;2016;NA;Masculino;1;1,00000000000000e+00
130220;2017;Autóctone;Masculino;57;5,53398058252427e-01
130220;2017;Autóctone;Feminino;46;4,46601941747573e-01
130220;2017;Importado;Masculino;9;6,92307692307692e-01
130220;2017;Importado;Feminino;4;3,07692307692308e-01
130220;2018;Autóctone;Masculino;153;5,23972602739726e-01
130220;2018;Autóctone;Feminino;139;4,76027397260274e-01
130220;2018;Importado;Masculino;11;6,11111111111111e-01
130220;2018;Importado;Feminino;7;3,88888888888889e-01
130220;2019;Autóctone;Masculino;58;5,47169811320755e-01
130220;2019;Autóctone;Feminino;48;4,52830188679245e-01
130220;2019;Importado;Masculino;3;5,00000000000000e-01
130220;2019;Importado;Feminino;3;5,00000000000000e-01
130220;2020;Autóctone;Masculino;23;5,11111111111111e-01
130220;2020;Autóctone;Feminino;22;4,88888888888889e-01
130220;2020;Importado;Masculino;2;5,00000000000000e-01
130220;2020;Importado;Feminino;2;5,00000000000000e-01
130230;2007;Autóctone;Masculino;2237;5,68777015001271e-01
130230;2007;Autóctone;Feminino;1694;4,30714467327740e-01
130230;2007;Autóctone;Ignorado;2;5,08517670989067e-04
130230;2007;Importado;Masculino;8;8,00000000000000e-01
130230;2007;Importado;Feminino;2;2,00000000000000e-01
130230;2008;Autóctone;Masculino;910;5,86718246292714e-01
130230;2008;Autóctone;Feminino;639;4,11992263056093e-01
130230;2008;Autóctone;Ignorado;2;1,28949065119278e-03
130230;2008;Importado;Masculino;8;5,00000000000000e-01
130230;2008;Importado;Feminino;8;5,00000000000000e-01
130230;2009;Autóctone;Masculino;351;6,05172413793103e-01
130230;2009;Autóctone;Feminino;227;3,91379310344828e-01
130230;2009;Autóctone;Ignorado;2;3,44827586206897e-03
130230;2009;Importado;Masculino;7;5,83333333333333e-01
130230;2009;Importado;Feminino;5;4,16666666666667e-01
130230;2010;Autóctone;Masculino;775;5,75352635486266e-01
130230;2010;Autóctone;Feminino;572;4,24647364513734e-01
130230;2010;Importado;Masculino;6;7,50000000000000e-01
130230;2010;Importado;Feminino;2;2,50000000000000e-01
130230;2011;Autóctone;Masculino;489;5,97799511002445e-01
130230;2011;Autóctone;Feminino;329;4,02200488997555e-01
130230;2011;Importado;Masculino;7;6,36363636363636e-01
130230;2011;Importado;Feminino;4;3,63636363636364e-01
130230;2012;Autóctone;Masculino;498;5,71756601607348e-01
130230;2012;Autóctone;Feminino;373;4,28243398392652e-01
130230;2012;Importado;Masculino;5;2,77777777777778e-01
130230;2012;Importado;Feminino;13;7,22222222222222e-01
130230;2013;Autóctone;Masculino;808;6,04790419161677e-01
130230;2013;Autóctone;Feminino;528;3,95209580838323e-01
130230;2013;Importado;Masculino;13;9,28571428571429e-01
130230;2013;Importado;Feminino;1;7,14285714285714e-02
130230;2014;Autóctone;Masculino;922;5,77332498434565e-01
130230;2014;Autóctone;Feminino;675;4,22667501565435e-01
130230;2014;Importado;Masculino;8;5,33333333333333e-01
130230;2014;Importado;Feminino;7;4,66666666666667e-01
130230;2015;Autóctone;Masculino;1040;6,10687022900763e-01
130230;2015;Autóctone;Feminino;663;3,89312977099237e-01
130230;2015;Importado;Masculino;8;3,63636363636364e-01
130230;2015;Importado;Feminino;14;6,36363636363636e-01
130230;2016;Autóctone;Masculino;390;5,43175487465181e-01
130230;2016;Autóctone;Feminino;328;4,56824512534819e-01
130230;2016;Importado;Masculino;8;6,15384615384615e-01
130230;2016;Importado;Feminino;5;3,84615384615385e-01
130230;2016;NA;Masculino;1;1,00000000000000e+00
130230;2017;Autóctone;Masculino;677;5,63227953410982e-01
130230;2017;Autóctone;Feminino;525;4,36772046589018e-01
130230;2017;Importado;Masculino;7;7,00000000000000e-01
130230;2017;Importado;Feminino;3;3,00000000000000e-01
130230;2017;NA;Masculino;1;1,00000000000000e+00
130230;2018;Autóctone;Masculino;893;5,38600723763571e-01
130230;2018;Autóctone;Feminino;765;4,61399276236429e-01
130230;2018;Importado;Masculino;7;6,36363636363636e-01
130230;2018;Importado;Feminino;4;3,63636363636364e-01
130230;2019;Autóctone;Masculino;620;5,31732418524871e-01
130230;2019;Autóctone;Feminino;546;4,68267581475129e-01
130230;2019;Importado;Masculino;5;1,00000000000000e+00
130230;2020;Autóctone;Masculino;353;5,56782334384858e-01
130230;2020;Autóctone;Feminino;281;4,43217665615142e-01
130230;2020;Importado;Masculino;1;5,00000000000000e-01
130230;2020;Importado;Feminino;1;5,00000000000000e-01
130240;2007;Autóctone;Masculino;2021;5,98460171750074e-01
130240;2007;Autóctone;Feminino;1355;4,01243707432632e-01
130240;2007;Autóctone;Ignorado;1;2,96120817293456e-04
130240;2007;Importado;Masculino;174;6,39705882352941e-01
130240;2007;Importado;Feminino;98;3,60294117647059e-01
130240;2008;Autóctone;Masculino;1315;5,95561594202899e-01
130240;2008;Autóctone;Feminino;893;4,04438405797101e-01
130240;2008;Importado;Masculino;132;6,70050761421320e-01
130240;2008;Importado;Feminino;65;3,29949238578680e-01
130240;2009;Autóctone;Masculino;1352;6,11488014473089e-01
130240;2009;Autóctone;Feminino;859;3,88511985526911e-01
130240;2009;Importado;Masculino;71;7,24489795918367e-01
130240;2009;Importado;Feminino;27;2,75510204081633e-01
130240;2010;Autóctone;Masculino;1125;5,96184419713832e-01
130240;2010;Autóctone;Feminino;762;4,03815580286169e-01
130240;2010;Importado;Masculino;84;6,82926829268293e-01
130240;2010;Importado;Feminino;38;3,08943089430894e-01
130240;2010;Importado;Ignorado;1;8,13008130081301e-03
130240;2011;Autóctone;Masculino;1101;5,81002638522427e-01
130240;2011;Autóctone;Feminino;794;4,18997361477573e-01
130240;2011;Importado;Masculino;56;6,36363636363636e-01
130240;2011;Importado;Feminino;32;3,63636363636364e-01
130240;2012;Autóctone;Masculino;2444;5,89341692789969e-01
130240;2012;Autóctone;Feminino;1703;4,10658307210031e-01
130240;2012;Importado;Masculino;99;6,97183098591549e-01
130240;2012;Importado;Feminino;43;3,02816901408451e-01
130240;2013;Autóctone;Masculino;2770;5,63466232709520e-01
130240;2013;Autóctone;Feminino;2146;4,36533767290480e-01
130240;2013;Importado;Masculino;155;7,59803921568627e-01
130240;2013;Importado;Feminino;49;2,40196078431373e-01
130240;2014;Autóctone;Masculino;4756;5,76484848484848e-01
130240;2014;Autóctone;Feminino;3494;4,23515151515152e-01
130240;2014;Importado;Masculino;209;6,43076923076923e-01
130240;2014;Importado;Feminino;116;3,56923076923077e-01
130240;2015;Autóctone;Masculino;3284;5,66988950276243e-01
130240;2015;Autóctone;Feminino;2508;4,33011049723757e-01
130240;2015;Importado;Masculino;147;6,93396226415094e-01
130240;2015;Importado;Feminino;65;3,06603773584906e-01
130240;2016;Autóctone;Masculino;964;5,76900059844405e-01
130240;2016;Autóctone;Feminino;707;4,23099940155595e-01
130240;2016;Importado;Masculino;41;7,73584905660377e-01
130240;2016;Importado;Feminino;12;2,26415094339623e-01
130240;2017;Autóctone;Masculino;1661;6,14502404735479e-01
130240;2017;Autóctone;Feminino;1042;3,85497595264521e-01
130240;2017;Importado;Masculino;108;6,66666666666667e-01
130240;2017;Importado;Feminino;54;3,33333333333333e-01
130240;2017;NA;Masculino;2;1,00000000000000e+00
130240;2018;Autóctone;Masculino;1914;6,07233502538071e-01
130240;2018;Autóctone;Feminino;1238;3,92766497461929e-01
130240;2018;Importado;Masculino;177;7,05179282868526e-01
130240;2018;Importado;Feminino;74;2,94820717131474e-01
130240;2019;Autóctone;Masculino;1986;5,96396396396396e-01
130240;2019;Autóctone;Feminino;1344;4,03603603603604e-01
130240;2019;Importado;Masculino;239;6,37333333333333e-01
130240;2019;Importado;Feminino;136;3,62666666666667e-01
130240;2020;Autóctone;Masculino;598;5,61502347417840e-01
130240;2020;Autóctone;Feminino;467;4,38497652582160e-01
130240;2020;Importado;Masculino;57;6,40449438202247e-01
130240;2020;Importado;Feminino;32;3,59550561797753e-01
130250;2007;Autóctone;Masculino;4595;6,01282386809736e-01
130250;2007;Autóctone;Feminino;3047;3,98717613190264e-01
130250;2007;Importado;Masculino;1073;6,16666666666667e-01
130250;2007;Importado;Feminino;667;3,83333333333333e-01
130250;2007;NA;Masculino;2;6,66666666666667e-01
130250;2007;NA;Feminino;1;3,33333333333333e-01
130250;2008;Autóctone;Masculino;2433;5,98671259842520e-01
130250;2008;Autóctone;Feminino;1631;4,01328740157480e-01
130250;2008;Importado;Masculino;374;6,40410958904110e-01
130250;2008;Importado;Feminino;210;3,59589041095890e-01
130250;2009;Autóctone;Masculino;867;6,26445086705202e-01
130250;2009;Autóctone;Feminino;517;3,73554913294798e-01
