mun;ano;group;tipo_pl;n;p
120040;2009;Importado;Vivax+Gametócitos de F.;2;5,05050505050505e-03
120040;2009;Importado;Gametócitos de F.;2;5,05050505050505e-03
120040;2009;NA;Falciparum;1;2,00000000000000e-01
120040;2009;NA;Vivax;4;8,00000000000000e-01
120040;2010;Autóctone;Falciparum;16;1,10344827586207e-01
120040;2010;Autóctone;Falciparum+Gametócitos de F.;2;1,37931034482759e-02
120040;2010;Autóctone;Vivax;125;8,62068965517241e-01
120040;2010;Autóctone;Falciparum+Vivax;2;1,37931034482759e-02
120040;2010;Importado;Falciparum;42;7,95454545454545e-02
120040;2010;Importado;Falciparum+Gametócitos de F.;4;7,57575757575758e-03
120040;2010;Importado;Vivax;476;9,01515151515151e-01
120040;2010;Importado;Falciparum+Vivax;4;7,57575757575758e-03
120040;2010;Importado;Vivax+Gametócitos de F.;1;1,89393939393939e-03
120040;2010;Importado;Gametócitos de F.;1;1,89393939393939e-03
120040;2010;NA;Falciparum;1;7,69230769230769e-02
120040;2010;NA;Falciparum+Gametócitos de F.;1;7,69230769230769e-02
120040;2010;NA;Vivax;11;8,46153846153846e-01
120040;2011;Autóctone;Falciparum;2;2,38095238095238e-02
120040;2011;Autóctone;Falciparum+Gametócitos de F.;1;1,19047619047619e-02
120040;2011;Autóctone;Vivax;81;9,64285714285714e-01
120040;2011;Importado;Falciparum;23;5,00000000000000e-02
120040;2011;Importado;Falciparum+Gametócitos de F.;2;4,34782608695652e-03
120040;2011;Importado;Vivax;435;9,45652173913043e-01
120040;2011;NA;Vivax;2;1,00000000000000e+00
120040;2012;Autóctone;Falciparum;2;1,37931034482759e-02
120040;2012;Autóctone;Falciparum+Gametócitos de F.;1;6,89655172413793e-03
120040;2012;Autóctone;Vivax;142;9,79310344827586e-01
120040;2012;Importado;Falciparum;12;2,51046025104603e-02
120040;2012;Importado;Falciparum+Gametócitos de F.;1;2,09205020920502e-03
120040;2012;Importado;Vivax;464;9,70711297071130e-01
120040;2012;Importado;Vivax+Gametócitos de F.;1;2,09205020920502e-03
120040;2012;NA;Falciparum;1;1,42857142857143e-01
120040;2012;NA;Vivax;6;8,57142857142857e-01
120040;2013;Autóctone;Falciparum;1;1,28205128205128e-02
120040;2013;Autóctone;Vivax;77;9,87179487179487e-01
120040;2013;Importado;Falciparum;17;3,06306306306306e-02
120040;2013;Importado;Falciparum+Gametócitos de F.;5;9,00900900900901e-03
120040;2013;Importado;Vivax;528;9,51351351351351e-01
120040;2013;Importado;Falciparum+Vivax;4;7,20720720720721e-03
120040;2013;Importado;Vivax+Gametócitos de F.;1;1,80180180180180e-03
120040;2013;NA;Vivax;6;1,00000000000000e+00
120040;2014;Autóctone;Vivax;62;9,84126984126984e-01
120040;2014;Autóctone;Falciparum+Malariae;1;1,58730158730159e-02
120040;2014;Importado;Falciparum;33;6,22641509433962e-02
120040;2014;Importado;Falciparum+Gametócitos de F.;7;1,32075471698113e-02
120040;2014;Importado;Vivax;485;9,15094339622642e-01
120040;2014;Importado;Falciparum+Vivax;1;1,88679245283019e-03
120040;2014;Importado;Vivax+Gametócitos de F.;1;1,88679245283019e-03
120040;2014;Importado;Gametócitos de F.;2;3,77358490566038e-03
120040;2014;Importado;Falciparum+Malariae;1;1,88679245283019e-03
120040;2014;NA;Vivax;2;1,00000000000000e+00
120040;2015;Autóctone;Falciparum;2;2,35294117647059e-02
120040;2015;Autóctone;Vivax;80;9,41176470588235e-01
120040;2015;Autóctone;Vivax+Gametócitos de F.;2;2,35294117647059e-02
120040;2015;Autóctone;Falciparum+Malariae;1;1,17647058823529e-02
120040;2015;Importado;Falciparum;9;2,43902439024390e-02
120040;2015;Importado;Falciparum+Gametócitos de F.;2;5,42005420054201e-03
120040;2015;Importado;Vivax;352;9,53929539295393e-01
120040;2015;Importado;Falciparum+Vivax;1;2,71002710027100e-03
120040;2015;Importado;Vivax+Gametócitos de F.;1;2,71002710027100e-03
120040;2015;Importado;Gametócitos de F.;3;8,13008130081301e-03
120040;2015;Importado;Falciparum+Malariae;1;2,71002710027100e-03
120040;2015;NA;Falciparum;1;1,66666666666667e-01
120040;2015;NA;Vivax;5;8,33333333333333e-01
120040;2016;Autóctone;Falciparum;2;1,61290322580645e-02
120040;2016;Autóctone;Vivax;120;9,67741935483871e-01
120040;2016;Autóctone;Falciparum+Malariae;2;1,61290322580645e-02
120040;2016;Importado;Falciparum;25;4,34782608695652e-02
120040;2016;Importado;Falciparum+Gametócitos de F.;2;3,47826086956522e-03
120040;2016;Importado;Vivax;544;9,46086956521739e-01
120040;2016;Importado;Falciparum+Vivax;3;5,21739130434783e-03
120040;2016;Importado;Gametócitos de F.;1;1,73913043478261e-03
120040;2016;NA;Vivax;1;1,00000000000000e+00
120040;2017;Autóctone;Falciparum;2;1,52671755725191e-02
120040;2017;Autóctone;Vivax;127;9,69465648854962e-01
120040;2017;Autóctone;Falciparum+Vivax;2;1,52671755725191e-02
120040;2017;Importado;Falciparum;34;5,05952380952381e-02
120040;2017;Importado;Falciparum+Gametócitos de F.;9;1,33928571428571e-02
120040;2017;Importado;Vivax;619;9,21130952380952e-01
120040;2017;Importado;Falciparum+Vivax;8;1,19047619047619e-02
120040;2017;Importado;Vivax+Gametócitos de F.;1;1,48809523809524e-03
120040;2017;Importado;Gametócitos de F.;1;1,48809523809524e-03
120040;2017;NA;Falciparum;2;1,42857142857143e-01
120040;2017;NA;Vivax;12;8,57142857142857e-01
120040;2018;Autóctone;Falciparum+Gametócitos de F.;1;1,07526881720430e-02
120040;2018;Autóctone;Vivax;91;9,78494623655914e-01
120040;2018;Autóctone;Falciparum+Vivax;1;1,07526881720430e-02
120040;2018;Importado;Falciparum;27;3,94160583941606e-02
120040;2018;Importado;Falciparum+Gametócitos de F.;8;1,16788321167883e-02
120040;2018;Importado;Vivax;642;9,37226277372263e-01
120040;2018;Importado;Falciparum+Vivax;4;5,83941605839416e-03
120040;2018;Importado;Vivax+Gametócitos de F.;2;2,91970802919708e-03
120040;2018;Importado;Gametócitos de F.;2;2,91970802919708e-03
120040;2018;NA;Falciparum;1;1,00000000000000e-01
120040;2018;NA;Vivax;9;9,00000000000000e-01
120040;2019;Autóctone;Falciparum;6;6,06060606060606e-02
120040;2019;Autóctone;Falciparum+Gametócitos de F.;2;2,02020202020202e-02
120040;2019;Autóctone;Vivax;91;9,19191919191919e-01
120040;2019;Importado;Falciparum;87;1,31618759455371e-01
120040;2019;Importado;Falciparum+Gametócitos de F.;23;3,47957639939486e-02
120040;2019;Importado;Vivax;543;8,21482602118003e-01
120040;2019;Importado;Falciparum+Vivax;1;1,51285930408472e-03
120040;2019;Importado;Vivax+Gametócitos de F.;4;6,05143721633888e-03
120040;2019;Importado;Gametócitos de F.;3;4,53857791225416e-03
120040;2019;NA;Vivax;15;1,00000000000000e+00
120040;2020;Autóctone;Falciparum;5;9,80392156862745e-02
120040;2020;Autóctone;Falciparum+Gametócitos de F.;10;1,96078431372549e-01
120040;2020;Autóctone;Vivax;36;7,05882352941177e-01
120040;2020;Importado;Falciparum;37;1,57446808510638e-01
120040;2020;Importado;Falciparum+Gametócitos de F.;10;4,25531914893617e-02
120040;2020;Importado;Vivax;184;7,82978723404255e-01
120040;2020;Importado;Falciparum+Vivax;1;4,25531914893617e-03
120040;2020;Importado;Vivax+Gametócitos de F.;2;8,51063829787234e-03
120040;2020;Importado;Gametócitos de F.;1;4,25531914893617e-03
120040;2020;NA;Falciparum;1;5,88235294117647e-02
120040;2020;NA;Falciparum+Gametócitos de F.;1;5,88235294117647e-02
120040;2020;NA;Vivax;15;8,82352941176471e-01
120042;2007;Autóctone;Falciparum;1116;1,50020164000538e-01
120042;2007;Autóctone;Falciparum+Gametócitos de F.;229;3,07837074875655e-02
120042;2007;Autóctone;Vivax;6004;8,07097728189273e-01
120042;2007;Autóctone;Falciparum+Vivax;11;1,47869337276516e-03
120042;2007;Autóctone;Vivax+Gametócitos de F.;56;7,52789353407716e-03
120042;2007;Autóctone;Gametócitos de F.;23;3,09181341578169e-03
120042;2007;Importado;Falciparum;117;1,38134592680047e-01
120042;2007;Importado;Falciparum+Gametócitos de F.;28;3,30578512396694e-02
120042;2007;Importado;Vivax;701;8,27626918536009e-01
120042;2007;Importado;Vivax+Gametócitos de F.;1;1,18063754427391e-03
120042;2008;Autóctone;Falciparum;412;1,47776183644189e-01
120042;2008;Autóctone;Falciparum+Gametócitos de F.;47;1,68579626972740e-02
120042;2008;Autóctone;Vivax;2301;8,25322812051650e-01
120042;2008;Autóctone;Falciparum+Vivax;8;2,86944045911047e-03
120042;2008;Autóctone;Vivax+Gametócitos de F.;13;4,66284074605452e-03
120042;2008;Autóctone;Gametócitos de F.;7;2,51076040172166e-03
120042;2008;Importado;Falciparum;80;1,42602495543672e-01
120042;2008;Importado;Falciparum+Gametócitos de F.;21;3,74331550802139e-02
120042;2008;Importado;Vivax;456;8,12834224598931e-01
120042;2008;Importado;Falciparum+Vivax;1;1,78253119429590e-03
120042;2008;Importado;Vivax+Gametócitos de F.;2;3,56506238859180e-03
120042;2008;Importado;Gametócitos de F.;1;1,78253119429590e-03
120042;2009;Autóctone;Falciparum;266;1,28007699711261e-01
120042;2009;Autóctone;Falciparum+Gametócitos de F.;29;1,39557266602502e-02
120042;2009;Autóctone;Vivax;1778;8,55630413859480e-01
120042;2009;Autóctone;Falciparum+Vivax;1;4,81231953801732e-04
120042;2009;Autóctone;Vivax+Gametócitos de F.;4;1,92492781520693e-03
120042;2009;Importado;Falciparum;123;2,07419898819562e-01
120042;2009;Importado;Falciparum+Gametócitos de F.;12;2,02360876897133e-02
120042;2009;Importado;Vivax;457;7,70657672849916e-01
120042;2009;Importado;Falciparum+Vivax;1;1,68634064080944e-03
120042;2010;Autóctone;Falciparum;297;7,46418698165368e-02
120042;2010;Autóctone;Falciparum+Gametócitos de F.;31;7,79090223674290e-03
120042;2010;Autóctone;Vivax;3634;9,13294797687861e-01
120042;2010;Autóctone;Falciparum+Vivax;5;1,25659713495853e-03
120042;2010;Autóctone;Vivax+Gametócitos de F.;11;2,76451369690877e-03
120042;2010;Autóctone;Gametócitos de F.;1;2,51319426991706e-04
120042;2010;Importado;Falciparum;69;9,75954738330976e-02
120042;2010;Importado;Falciparum+Gametócitos de F.;7;9,90099009900990e-03
120042;2010;Importado;Vivax;628;8,88260254596888e-01
120042;2010;Importado;Vivax+Gametócitos de F.;1;1,41442715700141e-03
120042;2010;Importado;Gametócitos de F.;2;2,82885431400283e-03
120042;2011;Autóctone;Falciparum;478;1,35525942727530e-01
120042;2011;Autóctone;Falciparum+Gametócitos de F.;138;3,91267366033456e-02
120042;2011;Autóctone;Vivax;2882;8,17125035440885e-01
120042;2011;Autóctone;Falciparum+Vivax;3;8,50581230507513e-04
120042;2011;Autóctone;Vivax+Gametócitos de F.;15;4,25290615253757e-03
120042;2011;Autóctone;Gametócitos de F.;11;3,11879784519422e-03
120042;2011;Importado;Falciparum;55;1,39949109414758e-01
120042;2011;Importado;Falciparum+Gametócitos de F.;6;1,52671755725191e-02
120042;2011;Importado;Vivax;332;8,44783715012723e-01
120042;2012;Autóctone;Falciparum;670;1,92087155963303e-01
120042;2012;Autóctone;Falciparum+Gametócitos de F.;189;5,41857798165138e-02
120042;2012;Autóctone;Vivax;2356;6,75458715596330e-01
120042;2012;Autóctone;Falciparum+Vivax;12;3,44036697247706e-03
120042;2012;Autóctone;Vivax+Gametócitos de F.;28;8,02752293577982e-03
120042;2012;Autóctone;Gametócitos de F.;15;4,30045871559633e-03
120042;2012;Autóctone;Não Falciparum;218;6,25000000000000e-02
120042;2012;Importado;Falciparum;55;1,68711656441718e-01
120042;2012;Importado;Falciparum+Gametócitos de F.;10;3,06748466257669e-02
120042;2012;Importado;Vivax;251;7,69938650306748e-01
120042;2012;Importado;Falciparum+Vivax;1;3,06748466257669e-03
120042;2012;Importado;Vivax+Gametócitos de F.;2;6,13496932515337e-03
120042;2012;Importado;Gametócitos de F.;1;3,06748466257669e-03
120042;2012;Importado;Não Falciparum;6;1,84049079754601e-02
120042;2013;Autóctone;Falciparum;761;2,29009930785435e-01
120042;2013;Autóctone;Falciparum+Gametócitos de F.;191;5,74781823653325e-02
120042;2013;Autóctone;Vivax;2200;6,62052362323202e-01
120042;2013;Autóctone;Falciparum+Vivax;7;2,10653024375564e-03
120042;2013;Autóctone;Vivax+Gametócitos de F.;15;4,51399337947638e-03
120042;2013;Autóctone;Gametócitos de F.;7;2,10653024375564e-03
120042;2013;Autóctone;Falciparum+Malariae;2;6,01865783930184e-04
120042;2013;Autóctone;Não Falciparum;140;4,21306048751129e-02
120042;2013;Importado;Falciparum;118;2,28239845261122e-01
120042;2013;Importado;Falciparum+Gametócitos de F.;27;5,22243713733075e-02
120042;2013;Importado;Vivax;352;6,80851063829787e-01
120042;2013;Importado;Falciparum+Vivax;1;1,93423597678917e-03
120042;2013;Importado;Vivax+Gametócitos de F.;3;5,80270793036751e-03
120042;2013;Importado;Gametócitos de F.;3;5,80270793036751e-03
120042;2013;Importado;Não Falciparum;13;2,51450676982592e-02
120042;2014;Autóctone;Falciparum;1362;2,93281653746770e-01
120042;2014;Autóctone;Falciparum+Gametócitos de F.;286;6,15848406546081e-02
120042;2014;Autóctone;Vivax;2961;6,37596899224806e-01
120042;2014;Autóctone;Falciparum+Vivax;3;6,45994832041344e-04
120042;2014;Autóctone;Vivax+Gametócitos de F.;13;2,79931093884582e-03
120042;2014;Autóctone;Gametócitos de F.;19;4,09130060292851e-03
120042;2014;Importado;Falciparum;133;2,87878787878788e-01
120042;2014;Importado;Falciparum+Gametócitos de F.;18;3,89610389610390e-02
120042;2014;Importado;Vivax;306;6,62337662337662e-01
120042;2014;Importado;Falciparum+Vivax;1;2,16450216450216e-03
120042;2014;Importado;Vivax+Gametócitos de F.;2;4,32900432900433e-03
120042;2014;Importado;Gametócitos de F.;2;4,32900432900433e-03
120042;2015;Autóctone;Falciparum;812;1,78815238934155e-01
120042;2015;Autóctone;Falciparum+Gametócitos de F.;191;4,20612199955957e-02
120042;2015;Autóctone;Vivax;3503;7,71415987667915e-01
120042;2015;Autóctone;Falciparum+Vivax;9;1,98194230345739e-03
120042;2015;Autóctone;Vivax+Gametócitos de F.;19;4,18410041841004e-03
120042;2015;Autóctone;Gametócitos de F.;7;1,54151068046686e-03
120042;2015;Importado;Falciparum;63;2,40458015267176e-01
120042;2015;Importado;Falciparum+Gametócitos de F.;6;2,29007633587786e-02
120042;2015;Importado;Vivax;192;7,32824427480916e-01
120042;2015;Importado;Falciparum+Vivax;1;3,81679389312977e-03
120042;2016;Autóctone;Falciparum;927;1,82624113475177e-01
120042;2016;Autóctone;Falciparum+Gametócitos de F.;151;2,97478329393223e-02
120042;2016;Autóctone;Vivax;3530;6,95429472025217e-01
120042;2016;Autóctone;Falciparum+Vivax;14;2,75807722616233e-03
120042;2016;Autóctone;Vivax+Gametócitos de F.;22;4,33412135539795e-03
120042;2016;Autóctone;Gametócitos de F.;10;1,97005516154452e-03
120042;2016;Autóctone;Não Falciparum;422;8,31363278171789e-02
120042;2016;Importado;Falciparum;76;1,77985948477752e-01
120042;2016;Importado;Falciparum+Gametócitos de F.;9;2,10772833723653e-02
120042;2016;Importado;Vivax;332;7,77517564402810e-01
120042;2016;Importado;Falciparum+Vivax;1;2,34192037470726e-03
120042;2016;Importado;Vivax+Gametócitos de F.;1;2,34192037470726e-03
120042;2016;Importado;Gametócitos de F.;1;2,34192037470726e-03
120042;2016;Importado;Não Falciparum;7;1,63934426229508e-02
120042;2017;Autóctone;Falciparum;829;1,90925840626439e-01
120042;2017;Autóctone;Falciparum+Gametócitos de F.;100;2,30308613542146e-02
120042;2017;Autóctone;Vivax;3202;7,37448180561953e-01
120042;2017;Autóctone;Falciparum+Vivax;9;2,07277752187932e-03
120042;2017;Autóctone;Vivax+Gametócitos de F.;12;2,76370336250576e-03
120042;2017;Autóctone;Gametócitos de F.;8;1,84246890833717e-03
120042;2017;Autóctone;Falciparum+Malariae;1;2,30308613542146e-04
120042;2017;Autóctone;Não Falciparum;181;4,16858590511285e-02
120042;2017;Importado;Falciparum;73;1,61862527716186e-01
120042;2017;Importado;Falciparum+Gametócitos de F.;12;2,66075388026608e-02
120042;2017;Importado;Vivax;351;7,78270509977827e-01
120042;2017;Importado;Vivax+Gametócitos de F.;1;2,21729490022173e-03
120042;2017;Importado;Gametócitos de F.;1;2,21729490022173e-03
120042;2017;Importado;Não Falciparum;13;2,88248337028825e-02
120042;2018;Autóctone;Falciparum;631;1,63302277432712e-01
120042;2018;Autóctone;Falciparum+Gametócitos de F.;191;4,94306418219462e-02
120042;2018;Autóctone;Vivax;2989;7,73550724637681e-01
120042;2018;Autóctone;Falciparum+Vivax;4;1,03519668737060e-03
120042;2018;Autóctone;Vivax+Gametócitos de F.;22;5,69358178053830e-03
120042;2018;Autóctone;Gametócitos de F.;26;6,72877846790890e-03
120042;2018;Autóctone;Falciparum+Malariae;1;2,58799171842650e-04
120042;2018;Importado;Falciparum;51;1,55487804878049e-01
120042;2018;Importado;Falciparum+Gametócitos de F.;10;3,04878048780488e-02
120042;2018;Importado;Vivax;263;8,01829268292683e-01
120042;2018;Importado;Falciparum+Vivax;1;3,04878048780488e-03
120042;2018;Importado;Vivax+Gametócitos de F.;1;3,04878048780488e-03
120042;2018;Importado;Gametócitos de F.;2;6,09756097560976e-03
120042;2019;Autóctone;Falciparum;598;2,86673058485139e-01
120042;2019;Autóctone;Falciparum+Gametócitos de F.;118;5,65675934803452e-02
120042;2019;Autóctone;Vivax;1343;6,43815915627996e-01
120042;2019;Autóctone;Falciparum+Vivax;2;9,58772770853308e-04
120042;2019;Autóctone;Vivax+Gametócitos de F.;8;3,83509108341323e-03
120042;2019;Autóctone;Gametócitos de F.;17;8,14956855225312e-03
120042;2019;Importado;Falciparum;24;2,08695652173913e-01
120042;2019;Importado;Falciparum+Gametócitos de F.;4;3,47826086956522e-02
120042;2019;Importado;Vivax;86;7,47826086956522e-01
120042;2019;Importado;Gametócitos de F.;1;8,69565217391304e-03
120042;2020;Autóctone;Falciparum;165;2,61904761904762e-01
120042;2020;Autóctone;Falciparum+Gametócitos de F.;48;7,61904761904762e-02
120042;2020;Autóctone;Vivax;407;6,46031746031746e-01
120042;2020;Autóctone;Falciparum+Vivax;2;3,17460317460317e-03
120042;2020;Autóctone;Vivax+Gametócitos de F.;4;6,34920634920635e-03
120042;2020;Autóctone;Gametócitos de F.;4;6,34920634920635e-03
120042;2020;Importado;Falciparum;9;2,72727272727273e-01
120042;2020;Importado;Falciparum+Gametócitos de F.;3;9,09090909090909e-02
120042;2020;Importado;Vivax;19;5,75757575757576e-01
120042;2020;Importado;Vivax+Gametócitos de F.;1;3,03030303030303e-02
120042;2020;Importado;Gametócitos de F.;1;3,03030303030303e-02
120043;2010;Importado;Vivax;1;1,00000000000000e+00
120043;2017;Importado;Vivax;1;1,00000000000000e+00
120045;2007;Autóctone;Falciparum;96;1,49068322981366e-01
120045;2007;Autóctone;Falciparum+Gametócitos de F.;22;3,41614906832298e-02
120045;2007;Autóctone;Vivax;510;7,91925465838509e-01
120045;2007;Autóctone;Falciparum+Vivax;3;4,65838509316770e-03
120045;2007;Autóctone;Vivax+Gametócitos de F.;3;4,65838509316770e-03
120045;2007;Autóctone;Gametócitos de F.;10;1,55279503105590e-02
120045;2007;Importado;Falciparum;28;1,48936170212766e-01
120045;2007;Importado;Falciparum+Gametócitos de F.;5;2,65957446808511e-02
120045;2007;Importado;Vivax;151;8,03191489361702e-01
120045;2007;Importado;Vivax+Gametócitos de F.;3;1,59574468085106e-02
120045;2007;Importado;Gametócitos de F.;1;5,31914893617021e-03
120045;2007;NA;Falciparum;1;1,66666666666667e-01
120045;2007;NA;Vivax;5;8,33333333333333e-01
120045;2008;Autóctone;Falciparum;63;1,82080924855491e-01
120045;2008;Autóctone;Falciparum+Gametócitos de F.;7;2,02312138728324e-02
120045;2008;Autóctone;Vivax;260;7,51445086705202e-01
120045;2008;Autóctone;Falciparum+Vivax;2;5,78034682080925e-03
120045;2008;Autóctone;Vivax+Gametócitos de F.;5;1,44508670520231e-02
120045;2008;Autóctone;Gametócitos de F.;8;2,31213872832370e-02
120045;2008;Autóctone;Falciparum+Malariae;1;2,89017341040462e-03
120045;2008;Importado;Falciparum;13;1,60493827160494e-01
120045;2008;Importado;Vivax;68;8,39506172839506e-01
120045;2008;NA;Vivax;3;1,00000000000000e+00
120045;2009;Autóctone;Vivax;49;9,80000000000000e-01
120045;2009;Autóctone;Falciparum+Vivax;1;2,00000000000000e-02
